,character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
89,STEVE ROGERS,"Look, I know you don’t think I can do this.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45875832438468933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,JAMES BARNES,"This isn’t a back alley, Steve. It’s war!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572052359580994
91,STEVE ROGERS,I know it’s a war. You don’t have to tell me.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936582446098328
92,JAMES BARNES,Why are you so keen to fight? There are so many important jobs.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948400855064392
93,STEVE ROGERS,What am I gonna do? Collect scrap metal…,MALE,0.30751216411590576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146540880203247
94,JAMES BARNES,Yes!,MALE,0.0,0.0,0.0,0.0,0.0,0.8649039268493652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,STEVE ROGERS,…in my little red wagon.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970144033432007
96,JAMES BARNES,Why not?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991523027420044
97,STEVE ROGERS,"I’m not gonna sit in a factory, Bucky.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903377294540405
98,JAMES BARNES,I don’t…,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701902270317078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958587050437927
99,STEVE ROGERS,"Bucky, come on! There are men laying down their lives. I got no right to do any less than them. That’s what you don’t understand. This isn’t about me.",MALE,0.0,0.0,0.0,0.0,0.8272383213043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381490588188171
100,JAMES BARNES,Right. Cause you got nothing to prove.,MALE,0.0,0.0,0.0,0.0,0.0,0.9215606451034546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CONNIE,"Hey, Sarge! Are we going dancing?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955940842628479
102,JAMES BARNES,"Yes, we are.  Don’t do anything stupid until I get back.",MALE,0.0,0.0,0.0,0.7891432046890259,0.0,0.0,0.8945494294166565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,STEVE ROGERS,How can I? You’re taking all the stupid with you.,MALE,0.0,0.0,0.0,0.9905621409416199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,JAMES BARNES,You’re a punk.,MALE,0.0,0.0,0.9908062815666199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,STEVE ROGERS,Jerk. Be careful.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9926056861877441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,STEVE ROGERS,Don’t win the war till I get there!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5104144215583801,0.5354337096214294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,JAMES BARNES,Come on girls. They’re playing our song.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978297352790833
108,YOUNG DOCTOR,Wait here.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985877275466919
109,STEVE ROGERS,Is there a problem?,MALE,0.9842168092727661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,YOUNG DOCTOR,Just wait here.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998068630695343
111,DR. ABRAHAM ERSKINE,"Thank you.  So, you want to go overseas. Kill some Nazis.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838089346885681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,STEVE ROGERS,Excuse me?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953994154930115
113,DR. ABRAHAM ERSKINE,Dr. Abraham Erskine.  I represent the Strategic Scientific Reserve.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918585419654846
114,STEVE ROGERS,Steve Rogers.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976227879524231
115,STEVE ROGERS,Where are you from?,MALE,0.9045553803443909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,DR. ABRAHAM ERSKINE,"Queens. 73rd Street and Utopia Parkway. Before that, Germany. This troubles you?",MALE,0.7987439632415771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46926698088645935
117,STEVE ROGERS,No.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917975664138794
118,DR. ABRAHAM ERSKINE,"Where are you from, Mr. Rogers? Mmm? Is it New Haven? Or Paramus? Five exams in five different cities.",MALE,0.9821703433990479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,STEVE ROGERS,That might not be the right file.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627951383590698
120,DR. ABRAHAM ERSKINE,"No, it’s not the exams I’m interested in. It’s the five tries. But you didn’t answer my question. Do you want to kill Nazis?",MALE,0.5211860537528992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931129515171051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,STEVE ROGERS,Is this a test?,MALE,0.992882490158081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,DR. ABRAHAM ERSKINE,Yes.,MALE,0.0,0.0,0.0,0.0,0.0,0.9710626006126404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,STEVE ROGERS,I don’t wanna kill anyone. I don’t like bullies. I don’t care where they’re from.,MALE,0.0,0.0,0.0,0.648819088935852,0.0,0.0,0.0,0.0,0.0,0.0,0.810066819190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,DR. ABRAHAM ERSKINE,"Well, there are already so many big men fighting this war. Maybe what we need now is the little guy, huh? I can offer you a chance.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669932126998901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,DR. ABRAHAM ERSKINE,Only a chance.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985491633415222
126,STEVE ROGERS,I’ll take it.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981492757797241
127,DR. ABRAHAM ERSKINE,"Good. So where is the little guy from, actually?",MALE,0.9912406802177429,0.5779802203178406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,STEVE ROGERS,Brooklyn.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982675313949585
129,DR. ABRAHAM ERSKINE,"Congratulations, soldier.",MALE,0.0,0.4439545273780823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9441380500793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,RED SKULL,"Are you ready, Dr. Zola?",MALE,0.33596327900886536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204424142837524
131,DR. ARNIM ZOLA,My machine requires the most delicate calibration. Forgive me if I seem overcautious.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495949745178223
132,RED SKULL,And are you certain that those conductors of yours can withstand the energy surge long enough for a transference?,MALE,0.9786927103996277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,DR. ARNIM ZOLA,"With this artifact, I am certain of nothing. I fear it may not work at all.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833076000213623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,DR. ARNIM ZOLA,Twenty percent. Forty. Sixty. Stabilising at 70%.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978541731834412
135,RED SKULL,"I have not come all this way for safety, Doctor.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.6006654500961304,0.0,0.0,0.0,0.30590498447418213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42446041107177734
136,DR. ARNIM ZOLA,What is that?,MALE,0.9443081021308899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,RED SKULL,"I must congratulate you, Arnim. Your designs do not disappoint. Though they may require some slight reinforcement.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767927885055542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,DR. ARNIM ZOLA,"The exchange is stable. Amazing! The energy we have just collected could power my design, all my designs. This will change the war.",MALE,0.0,0.9861190319061279,0.0,0.0,0.0,0.30639371275901794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,RED SKULL,"Dr. Zola, this will change the world.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39869362115859985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222051739692688
140,OFFICER,"Ready, exercise!",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923386573791504
141,PEGGY CARTER,"Recruits, attention! Gentlemen, I’m Agent Carter. I supervise all operations for this division.",FEMALE,0.0,0.4464859664440155,0.0,0.0,0.0,0.5134099721908569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062178254127502
142,GILMORE HODGE,"What’s with the accent, Queen Victoria? Thought I was signing up for the U.S. Army.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982040286064148
143,PEGGY CARTER,"What’s your name, soldier?",FEMALE,0.9814839363098145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,GILMORE HODGE,"Gilmore Hodge, your Majesty.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973800778388977
145,PEGGY CARTER,"Step forward, Hodge.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987687468528748
146,PEGGY CARTER,Put your right foot forward.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957574009895325
147,GILMORE HODGE,Mmm… We gonna wrassle? Cause I got a few moves I know you’ll like.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820637702941895
148,COL. CHESTER PHILLIPS,Agent Carter.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975687861442566
149,PEGGY CARTER,Colonel Phillips.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981993436813354
150,COL. CHESTER PHILLIPS,I see you’re breaking in the candidates. That’s good!  Get your ass up out of that dirt and stand in that line at attention 'til somebody comes tells you what to do.,MALE,0.0,0.9222202897071838,0.0,0.5108656883239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,GILMORE HODGE,"Yes, sir.",MALE,0.0,0.0,0.0,0.0,0.0,0.9823644161224365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,COL. CHESTER PHILLIPS,General Patton has said that wars are fought with weapons but they are won by men. We are going to win this war because we have the best men…  And because they’re gonna get better. Much better. The Strategic Scientific Reserve is an Allied effort made up of the best minds in the free world. Our goal is to create the best army in history. But every army starts with one man. At the end of this week we will choose that man. He will be the first in a new breed of super-soldiers.,MALE,0.0,0.44354769587516785,0.0,0.0,0.0,0.0,0.0,0.0,0.41172367334365845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784553408622742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,SERGEANT DUFFY,Rogers! Get that rifle out of the mud!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926175475120544
154,COL. CHESTER PHILLIPS,"And they, will personally escort Adolf Hitler to the gates of Hell.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865207672119141
155,SERGEANT DUFFY,"Pick up the pace, ladies! Let’s go! Double time! Come on! Faster! Faster! Move! Move!  Squad, halt! That flag means we’re only at the halfway point. First man to bring it to me gets a ride back with Agent Carter. Move, move!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980747699737549
156,SOLDIERS,Come on! Get up there!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948713779449463
157,SERGEANT DUFFY,"If that’s all you got, this army’s in trouble! Get up there, Hodge! Come on! Get up there! Nobody’s got that flag in 17 years! Now fall back into line! Come on, fall in! Let’s go! Get back into formation! Rogers! I said fall in!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604129791259766
158,STEVE ROGERS,"Thank you, sir.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966944456100464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,PEGGY CARTER,"Faster, ladies! Come on. My grandmother has more life in her, God rest her soul. Move it!",FEMALE,0.0,0.9682103991508484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,COL. CHESTER PHILLIPS,"You’re not really thinking about picking Rogers, are you?",MALE,0.5542739629745483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734760165214539
161,DR. ABRAHAM ERSKINE,I am more than just thinking about it. He is the clear choice.,MALE,0.0,0.0,0.0,0.0,0.0,0.9916142225265503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,COL. CHESTER PHILLIPS,"When you brought a ninety-pound asthmatic onto my army base, I let it slide. I thought, what the hell? Maybe he’ll be useful to you, like a gerbil. I never thought you’d pick him.",MALE,0.0,0.0,0.0,0.0,0.8328245878219604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,PEGGY CARTER,Up.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966727495193481
164,COL. CHESTER PHILLIPS,You stick a needle in that kids arm and it’s gonna go right through him.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902073740959167
165,PEGGY CARTER,"Come on, girls.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983049631118774
166,COL. CHESTER PHILLIPS,Look at that. He’s making me cry.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914370179176331,0.0,0.0
167,DR. ABRAHAM ERSKINE,I am looking for qualities beyond the physical.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927419424057007
168,COL. CHESTER PHILLIPS,Do you know how long it took to set up this project?,MALE,0.9900004863739014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,DR. ABRAHAM ERSKINE,"Yeah, I know.",MALE,0.0,0.0,0.0,0.0,0.0,0.9905647039413452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,COL. CHESTER PHILLIPS,All the groveling I had to do in front of Senator What’s-His-Name’s committees?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936654567718506
171,DR. ABRAHAM ERSKINE,"Brandt. Yes, I know. I am well aware of your efforts.",MALE,0.0,0.0,0.0,0.0,0.0,0.8650986552238464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,COL. CHESTER PHILLIPS,"Then throw me a bone. Hodge passed every test we gave him. He’s big, he’s fast, he obeys orders. He’s a soldier.",MALE,0.0,0.4179951846599579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36703240871429443,0.0,0.0,0.0,0.0,0.0,0.0,0.3293706774711609
173,DR. ABRAHAM ERSKINE,He’s a bully.,MALE,0.0,0.0,0.0,0.0,0.5089437365531921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8946208357810974
174,COL. CHESTER PHILLIPS,"You don’t win wars with niceness, doctor.  You win war with guts.  Grenade!",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278143763542175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,STEVE ROGERS,Get away! Get back!,MALE,0.0,0.0,0.0,0.9745760560035706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372719943523407
